route_id,service_id,trip_id,trip_headsign,wheelchair_accessible,block_id,direction_id,exceptional
L564D99,57,16589,"Břeclav, Městský hřbitov",2,872,1,1
L564D99,33,16590,"Břeclav, Stará Břeclav, křižovatka Ladná",2,873,0,1
L564D99,33,16591,"Břeclav, Gumotex",2,873,1,1
L564D99,33,16592,"Břeclav, Stará Břeclav, křižovatka Ladná",2,874,0,1
L564D99,33,16593,"Břeclav, autobusové nádraží",2,874,1,1
L564D99,33,16594,"Břeclav, Stará Břeclav, křižovatka Ladná",2,875,0,1
L564D99,33,16595,"Břeclav, autobusové nádraží",2,875,1,1
L564D99,33,16596,"Břeclav, Stará Břeclav, křižovatka Ladná",2,876,0,1
L569D99,33,16597,"Břeclav, Charvátská N. Ves, Obránců míru",2,876,1,1
L569D99,33,16598,"Břeclav, Stará Břeclav, křižovatka Ladná",2,,0,1
L564D99,33,16599,"Břeclav, autobusové nádraží",2,,1,1
L564D99,33,16600,"Břeclav, Stará Břeclav, křižovatka Ladná",2,877,0,1
L569D99,33,16601,"Břeclav, Charvátská N. Ves, Obránců míru",2,877,1,1
L569D99,33,16602,"Břeclav, Stará Břeclav, křižovatka Ladná",2,,0,1
L564D99,33,16603,"Břeclav, autobusové nádraží",2,,1,1
L570D99,37,16604,"Břeclav, Gumotex",1,,0,0
L570D99,37,16605,"Mikulov, železniční stanice",1,,1,0
L570D99,37,16606,"Břeclav, autobusové nádraží",1,,0,0
L570D99,37,16607,"Mikulov, železniční stanice",1,,1,0
L550D99,37,16608,"Velké Pavlovice, autobusové nádraží",1,,0,0
L550D99,37,16609,"Mikulov, železniční stanice",1,,1,0
L570D99,37,16610,"Břeclav, autobusové nádraží",1,,0,0
L570D99,37,16611,"Mikulov, železniční stanice",1,,1,0
L574D99,33,16612,"Ladná, škola",1,,0,0
L574D99,33,16613,"Břeclav, autobusové nádraží",1,,1,0
L570D99,33,16614,"Mikulov, železniční stanice",1,,1,0
L540D99,33,16615,"Hustopeče, autobusové nádraží",1,,0,0
L540D99,33,16616,"Mikulov, železniční stanice",1,,1,0
L570D99,33,16617,"Břeclav, autobusové nádraží",1,,0,0
L570D99,33,16618,"Mikulov, železniční stanice",1,,1,0
L570D99,33,16619,"Břeclav, autobusové nádraží",1,,0,0
L570D99,33,16620,"Lednice, náměstí",1,,1,0
L570D99,33,16621,"Břeclav, autobusové nádraží",1,,0,0
L570D99,33,16622,"Mikulov, u parku",1,,1,0
L550D99,33,16623,"Velké Pavlovice, autobusové nádraží",1,,0,0
L550D99,33,16624,"Mikulov, železniční stanice",1,,1,0
L570D99,33,16625,"Břeclav, autobusové nádraží",1,,0,0
L572D99,33,16626,"Hodonín, autobusové nádraží",1,,0,0
L572D99,33,16627,"Břeclav, autobusové nádraží",1,,1,0
L574D99,33,16628,"Ladná, škola",1,,0,0
L574D99,33,16629,"Břeclav, autobusové nádraží",1,,1,0
L572D99,33,16630,"Hodonín, autobusové nádraží",1,,0,0
L572D99,33,16631,"Břeclav, nemocnice",1,,1,0
L572D99,33,16632,"Moravská Nová Ves, železniční stanice",1,,0,0
L572D99,33,16633,"Břeclav, nemocnice",1,,1,0
L572D99,33,16634,"Hodonín, autobusové nádraží",1,,0,0
L572D99,33,16635,"Břeclav, autobusové nádraží",1,,1,0
L572D99,33,16636,"Hodonín, autobusové nádraží",1,,0,0
L572D99,33,16637,"Moravská Nová Ves, železniční stanice",1,,1,0
L572D99,33,16638,"Břeclav, nemocnice",1,,1,0
L572D99,33,16639,"Hodonín, autobusové nádraží",1,,0,0
L572D99,33,16640,"Břeclav, nemocnice",1,,1,0
L572D99,33,16641,"Mikulčice, obecní úřad",1,,0,0
L572D99,33,16642,"Břeclav, nemocnice",1,,1,0
L572D99,33,16643,"Hodonín, autobusové nádraží",1,,0,0
L556D99,33,16644,"Podivín, železniční stanice",1,,0,0
L556D99,33,16645,"Hodonín, autobusové nádraží",1,,1,0
L572D99,33,16646,"Břeclav, autobusové nádraží",1,,1,0
L574D99,33,16647,"Ladná, škola",1,,0,0
L574D99,33,16648,"Břeclav, autobusové nádraží",1,,1,0
L572D99,33,16649,"Hodonín, autobusové nádraží",1,,0,0
L572D99,33,16650,"Břeclav, autobusové nádraží",1,,1,0
L572D99,33,16651,"Moravská Nová Ves, železniční stanice",1,,0,0
L730D99,35,16652,"Rousínov, autobusová stanice",1,878,0,0
L602D99,35,16653,"ÚAN Zvonařka",1,878,1,1
L602D99,35,16654,"Bučovice, aut. st.",1,,0,1
L641D99,35,16655,"Mouřínov",1,,0,0
L641D99,35,16656,"Bučovice, aut. st.",1,,1,0
L640D99,35,16657,"Rašovice, škola",1,,0,0
L640D99,35,16658,"Bučovice, aut. st.",1,,1,0
L602D99,35,16659,"ÚAN Zvonařka",1,,1,1
L602D99,35,16660,"Rousínov, autobusová stanice",1,879,0,1
L730D99,35,16661,"Vyškov, Autobusové nádraží",1,879,1,0
L750D99,35,16662,"Nové Sady",1,,0,0
L750D99,35,16663,"Vyškov, Autobusové nádraží",1,,1,0
L730D99,35,16664,"Rousínov, autobusová stanice",1,880,0,0
L602D99,35,16665,"ÚAN Zvonařka",1,880,1,1
L602D99,35,16666,"Bučovice, aut. st.",1,,0,1
L640D99,35,16667,"Rašovice, škola",1,,0,0
L640D99,35,16668,"Bučovice, aut. st.",1,,1,0
L641D99,35,16669,"Mouřínov",1,,0,0
L641D99,35,16670,"Bučovice, aut. st.",1,,1,0
L602D99,35,16671,"ÚAN Zvonařka",1,,1,1
L602D99,35,16672,"Rousínov, autobusová stanice",1,,0,1
L602D99,35,16673,"ÚAN Zvonařka",1,,1,1
L602D99,35,16674,"Rousínov, autobusová stanice",1,881,0,1
L730D99,35,16675,"Vyškov, Autobusové nádraží",1,881,1,0
L602D99,35,16676,"ÚAN Zvonařka",2,,1,1
L602D99,35,16677,"Bučovice, aut. st.",2,,0,1
L641D99,35,16678,"Mouřínov",2,,0,0
L641D99,35,16679,"Bučovice, aut. st.",2,,1,0
L640D99,35,16680,"Rašovice, škola",2,,0,0
L640D99,35,16681,"Bučovice, aut. st.",2,,1,0
L644D99,35,16682,"Kojátky, Šardičky",2,,0,0
L644D99,35,16683,"Bučovice, aut. st.",2,,1,0
L602D99,35,16684,"ÚAN Zvonařka",2,,1,1
L602D99,35,16685,"Bučovice, aut. st.",2,,0,1
L730D99,35,16686,"Vyškov, Autobusové nádraží",1,,1,0
L730D99,35,16687,"Rousínov, autobusová stanice",1,882,0,0
L602D99,35,16688,"ÚAN Zvonařka",1,882,1,1
L602D99,35,16689,"Bučovice, aut. st.",1,,0,1
L602D99,35,16690,"ÚAN Zvonařka",1,,1,1
L602D99,35,16691,"Rousínov, autobusová stanice",1,883,0,1
L730D99,35,16692,"Vyškov, Autobusové nádraží",1,883,1,0
L750D99,35,16693,"Studnice",1,,0,0
L750D99,35,16694,"Vyškov, Autobusové nádraží",1,,1,0
L730D99,35,16695,"Rousínov, autobusová stanice",1,884,0,0
L602D99,35,16696,"ÚAN Zvonařka",1,884,1,1
L602D99,35,16697,"Rousínov, autobusová stanice",1,,0,1
L750D99,35,16698,"Studnice",1,,0,0
L750D99,35,16699,"Vyškov, Autobusové nádraží",1,,1,0
L730D99,35,16700,"Rousínov, autobusová stanice",1,885,0,0
L602D99,35,16701,"ÚAN Zvonařka",1,885,1,1
L602D99,35,16702,"Rousínov, autobusová stanice",1,886,0,1
L730D99,35,16703,"Vyškov, Autobusové nádraží",1,886,1,0
L750D99,35,16704,"Studnice",1,,0,0
L750D99,35,16705,"Vyškov, Autobusové nádraží",1,,1,0
L730D99,35,16706,"Rousínov, autobusová stanice",1,887,0,0
L602D99,35,16707,"ÚAN Zvonařka",1,887,1,1
L602D99,35,16708,"Bučovice, aut. st.",1,,0,1
L602D99,35,16709,"ÚAN Zvonařka",1,,1,1
L602D99,35,16710,"Rousínov, autobusová stanice",1,,0,1
L730D99,35,16711,"Vyškov, Autobusové nádraží",1,,1,0
L730D99,35,16712,"Rousínov, autobusová stanice",1,,0,0
L730D99,35,16713,"Vyškov, Autobusové nádraží",1,,1,0
L631D99,42,16714,"Rousínov, autobusová stanice",2,,1,0
L602D99,42,16715,"Hlavní nádraží",2,,1,1
L602D99,42,16716,"Rousínov, autobusová stanice",2,888,0,1
L730D99,42,16717,"Vyškov, Autobusové nádraží",2,888,1,0
L610D99,33,16718,"Sokolnice, železniční stanice",1,,1,0
L611D99,33,16719,"Otnice, host. U Marků",1,889,0,0
L610D99,33,16720,"Dambořice",1,889,0,0
L610D99,33,16721,"Sokolnice, železniční stanice",1,,1,0
L611D99,33,16722,"Lovčičky",1,,0,0
L611D99,33,16723,"Sokolnice, železniční stanice",1,,1,0
L610D99,33,16724,"Dambořice",1,,0,0
L610D99,33,16725,"Sokolnice, železniční stanice",1,,1,0
L610D99,33,16726,"Dambořice",1,,0,0
L610D99,33,16727,"Sokolnice, železniční stanice",1,,1,0
L611D99,33,16728,"Lovčičky",1,,0,0
L611D99,33,16729,"Sokolnice, železniční stanice",1,,1,0
L610D99,33,16730,"Dambořice",1,,0,0
L610D99,33,16731,"Sokolnice, železniční stanice",1,,1,0
L610D99,33,16732,"Dambořice",1,,0,0
L610D99,33,16733,"Sokolnice, železniční stanice",1,,1,0
L610D99,33,16734,"Dambořice",1,,0,0
L611D99,33,16735,"Sokolnice, železniční stanice",1,,1,0
L610D99,33,16736,"Dambořice",1,,0,0
L610D99,33,16737,"Sokolnice, železniční stanice",1,,1,0
L610D99,33,16738,"Dambořice",1,,0,0
L610D99,33,16739,"Sokolnice, železniční stanice",1,,1,0
L610D99,33,16740,"Dambořice",1,,0,0
L610D99,33,16741,"Sokolnice, železniční stanice",1,,1,0
L611D99,33,16742,"Lovčičky",1,,0,0
L611D99,33,16743,"Sokolnice, železniční stanice",1,,1,0
L610D99,33,16744,"Dambořice",1,,0,0
L610D99,33,16745,"Sokolnice, železniční stanice",1,,1,0
L610D99,33,16746,"Dambořice",1,,0,0
L610D99,33,16747,"Sokolnice, železniční stanice",1,,1,0
L611D99,33,16748,"Lovčičky",1,,0,0
L612D99,33,16749,"Sokolnice, železniční stanice",2,,1,0
L612D99,33,16750,"Boleradice",2,,0,0
L612D99,33,16751,"Sokolnice, železniční stanice",2,,1,0
L612D99,33,16752,"Boleradice",2,,0,0
L612D99,33,16753,"Sokolnice, železniční stanice",2,,1,0
L612D99,33,16754,"Boleradice",2,,0,0
L612D99,33,16755,"Sokolnice, železniční stanice",2,,1,0
L612D99,33,16756,"Boleradice",2,,0,0
L612D99,33,16757,"Sokolnice, železniční stanice",2,,1,0
L612D99,33,16758,"Boleradice",2,,0,0
L612D99,33,16759,"Sokolnice, železniční stanice",1,,1,0
L612D99,33,16760,"Boleradice",1,,0,0
L612D99,33,16761,"Sokolnice, železniční stanice",1,,1,0
L612D99,33,16762,"Boleradice",1,,0,0
L612D99,33,16763,"Sokolnice, železniční stanice",1,,1,0
L612D99,33,16764,"Boleradice",1,,0,0
L620D99,33,16765,"Křenovice, hor. žel. st.",1,,0,0
L620D99,33,16766,"Slavkov u Brna, aut. st.",1,,1,0
L620D99,33,16767,"Křenovice, hor. žel. st.",1,,0,0
L620D99,33,16768,"Slavkov u Brna, aut. st.",1,,1,0
L620D99,33,16769,"Křenovice, hor. žel. st.",1,,0,0
L620D99,33,16770,"Slavkov u Brna, aut. st.",1,,1,0
L620D99,33,16771,"Křenovice, hor. žel. st.",1,,0,0
L620D99,33,16772,"Slavkov u Brna, aut. st.",1,,1,0
L630D99,40,16773,"Slavkov u Brna, aut. st.",1,,1,0
L630D99,40,16774,"Hodějice, točna",1,,1,0
L630D99,40,16775,"Slavkov u Brna, žel. st.",1,890,0,0
L631D99,40,16776,"Rousínov, autobusová stanice",1,890,0,0
L631D99,40,16777,"Kobeřice, pohostinství",1,,1,0
L631D99,40,16778,"Slavkov u Brna, aut. st.",1,,0,0
L630D99,40,16779,"Lovčičky",1,,0,0
L631D99,40,16780,"Kobeřice, pohostinství",1,,1,0
L631D99,40,16781,"Vyškov, Autobusové nádraží",1,,0,0
L631D99,40,16782,"Slavkov u Brna, aut. st.",1,,1,0
L630D99,40,16783,"Hodějice, točna",1,,1,0
L630D99,40,16784,"Slavkov u Brna, aut. st.",1,,0,0
L631D99,40,16785,"Vyškov, Autobusové nádraží",1,,0,0
L631D99,40,16786,"Slavkov u Brna, aut. st.",1,,1,0
L631D99,40,16787,"Kobeřice, pohostinství",1,,1,0
L631D99,40,16788,"Slavkov u Brna, aut. st.",1,,0,0
L642D99,33,16789,"Kyjov, aut. st.",2,,0,0
L671D99,33,16790,"Kyjov, nemocnice",2,,0,0
L642D99,33,16791,"Ždánice",2,,1,0
L642D99,33,16792,"Kyjov, aut. st.",2,,0,0
L642D99,33,16793,"Ždánice",2,,1,0
L642D99,33,16794,"Kyjov, aut. st.",2,,0,0
L642D99,33,16795,"Ždánice",2,,1,0
L655D99,33,16796,"Násedlovice, mlýn",2,,0,0
L655D99,33,16797,"Ždánice",2,,1,0
L642D99,33,16798,"Kyjov, aut. st.",2,,0,0
L642D99,33,16799,"Ždánice",2,,1,0
L642D99,50,16800,"Ždánice, šroubárna",1,,1,0
L642D99,50,16801,"Kyjov, aut. st.",1,,0,0
L642D99,50,16802,"Bučovice, aut. st.",1,,1,0
L642D99,50,16803,"Kyjov, aut. st.",1,,0,0
L642D99,50,16804,"Bučovice, aut. st.",1,,1,0
L642D99,50,16805,"Kyjov, aut. st.",1,,0,0
L642D99,50,16806,"Bučovice, aut. st.",1,,1,0
L642D99,50,16807,"Kyjov, aut. st.",1,,0,0
L643D99,58,16808,"Bučovice, aut. st.",1,,1,0
L644D99,58,16809,"Kojátky, Šardičky",1,,0,0
L644D99,58,16810,"Bučovice, aut. st.",1,,1,0
L643D99,58,16811,"Hvězdlice, Nové Hvězdlice",1,,0,0
L643D99,58,16812,"Bučovice, aut. st.",1,,1,0
L643D99,58,16813,"Hvězdlice, Nové Hvězdlice",1,,0,0
L643D99,58,16814,"Bučovice, aut. st.",1,,1,0
L643D99,58,16815,"Hvězdlice, Nové Hvězdlice",1,,0,0
L643D99,58,16816,"Bučovice, aut. st.",1,,1,0
L643D99,58,16817,"Nemochovice",1,,0,0
L650D99,58,16818,"Nesovice, železniční stanice",1,,1,0
L651D99,58,16819,"Střílky, náměstí",1,,0,0
L651D99,58,16820,"Nesovice, železniční stanice",1,,1,0
L650D99,58,16821,"Koryčany, náměstí",1,,0,0
L650D99,58,16822,"Nesovice, železniční stanice",1,,1,0
L651D99,58,16823,"Střílky, náměstí",1,,0,0
L651D99,58,16824,"Nesovice, železniční stanice",1,,1,0
L650D99,58,16825,"Koryčany, náměstí",1,,0,0
L650D99,58,16826,"Nesovice, železniční stanice",1,,1,0
L651D99,58,16827,"Střílky, náměstí",1,,0,0
L651D99,58,16828,"Nesovice, železniční stanice",1,,1,0
L650D99,58,16829,"Koryčany, náměstí",1,,0,0
L650D99,58,16830,"Nemotice, železniční stanice",1,,1,0
L650D99,58,16831,"Koryčany, náměstí",1,,0,0
L655D99,33,16832,"Násedlovice, mlýn",2,,0,0
L655D99,33,16833,"Ždánice",2,,1,0
L655D99,33,16834,"Násedlovice, mlýn",2,,0,0
L655D99,33,16835,"Ždánice",2,,1,0
L655D99,33,16836,"Násedlovice, mlýn",2,,0,0
L655D99,33,16837,"Ždánice",2,,1,0
L642D99,33,16838,"Kyjov, aut. st.",2,,0,0
L642D99,33,16839,"Ždánice",2,,1,0
L655D99,33,16840,"Násedlovice, mlýn",2,,0,0
L655D99,33,16841,"Ždánice",2,,1,0
L655D99,33,16842,"Ždánice",2,,1,0
L655D99,33,16843,"Násedlovice, mlýn",2,,0,0
L655D99,33,16844,"Ždánice",2,,1,0
L655D99,33,16845,"Násedlovice, mlýn",2,,0,0
L655D99,33,16846,"Ždánice",2,,1,0
L655D99,33,16847,"Násedlovice, mlýn",2,,0,0
L655D99,33,16848,"Ždánice",2,,1,0
L655D99,33,16849,"Násedlovice, mlýn",2,,0,0
L655D99,33,16850,"Ždánice",2,,1,0
L642D99,33,16851,"Kyjov, aut. st.",2,,0,0
L642D99,33,16852,"Ždánice",2,,1,0
L655D99,33,16853,"Násedlovice, mlýn",2,,0,0
L660D99,50,16854,"Kyjov, aut. st.",2,,1,0
L660D99,50,16855,"Dambořice",2,,0,0
L660D99,33,16856,"Žarošice",1,,1,0
L660D99,33,16857,"Kyjov, aut. st.",1,,1,0
L660D99,33,16858,"Dambořice",1,,0,0
L660D99,33,16859,"Kyjov, aut. st.",1,,1,0
L660D99,33,16860,"Dambořice",1,,0,0
L660D99,33,16861,"Kyjov, aut. st.",1,,1,0
L660D99,33,16862,"Dambořice",1,,0,0
L660D99,33,16863,"Kyjov, aut. st.",1,,1,0
L660D99,33,16864,"Dambořice",1,,0,0
L109D99,33,16865,"Hodonín, autobusové nádraží",1,,0,0
L109D99,33,16866,"Čejč, náměstí",1,,1,0
L662D99,33,16867,"Kyjov, aut. st.",1,,1,0
L666D99,33,16868,"Kyjov, aut. st.",1,891,0,0
L662D99,33,16869,"Čejč, náměstí",1,891,0,0
L662D99,33,16870,"Kyjov, aut. st.",1,,1,0
L662D99,33,16871,"Čejč, náměstí",1,,0,0
L662D99,33,16872,"Kyjov, aut. st.",1,,1,0
L662D99,33,16873,"Čejč, náměstí",1,,0,0
L662D99,35,16874,"Kyjov, aut. st.",1,,1,0
L662D99,35,16875,"Čejč, náměstí",1,,0,0
L109D99,35,16876,"ÚAN Zvonařka",1,,1,0
L109D99,35,16877,"Klobouky u Brna, náměstí",1,,0,0
L662D99,35,16878,"Kyjov, aut. st.",1,,1,0
L662D99,35,16879,"Čejč, náměstí",1,,0,0
L662D99,35,16880,"Kyjov, aut. st.",1,,1,0
L662D99,35,16881,"Čejč, náměstí",1,,0,0
L662D99,35,16882,"Kyjov, aut. st.",1,892,1,0
L662D99,35,16883,"Čejč, náměstí",1,892,0,0
L663D99,33,16884,"Hodonín, autobusové nádraží",1,,1,0
L556D99,33,16885,"Podivín, železniční stanice",1,,0,0
L556D99,33,16886,"Hodonín, autobusové nádraží",1,,1,0
L913D99,33,16887,"Čejč, náměstí",1,,0,0
L913D99,33,16888,"Hodonín, autobusové nádraží",1,,1,0
L663D99,33,16889,"Dubňany, kostel",1,,0,0
L663D99,33,16890,"Hodonín, autobusové nádraží",1,,1,0
L663D99,33,16891,"Kyjov, aut. st.",1,,0,0
L663D99,33,16892,"Hodonín, autobusové nádraží",1,,1,0
L663D99,33,16893,"Kyjov, aut. st.",1,,0,0
L663D99,33,16894,"Hodonín, autobusové nádraží",1,,1,0
L913D99,33,16895,"Čejč, náměstí",1,,0,0
L913D99,33,16896,"Hodonín, autobusové nádraží",1,,1,0
L663D99,33,16897,"Dubňany, kostel",1,,0,0
L663D99,33,16898,"Hodonín, autobusové nádraží",2,,1,0
L663D99,33,16899,"Dubňany, kostel",2,,0,0
L663D99,33,16900,"Hodonín, autobusové nádraží",2,,1,0
L663D99,33,16901,"Kyjov, aut. st.",2,,0,0
L663D99,33,16902,"Hodonín, autobusové nádraží",2,,1,0
L663D99,33,16903,"Kyjov, aut. st.",2,,0,0
L663D99,33,16904,"Hodonín, autobusové nádraží",2,,1,0
L911D99,33,16905,"Veselí nad Moravou, železniční stanice",2,,0,0
L911D99,33,16906,"Hodonín, autobusové nádraží",2,,1,0
L913D99,33,16907,"Čejč, náměstí",2,,0,0
L913D99,33,16908,"Hodonín, autobusové nádraží",2,,1,0
L664D99,33,16909,"Kyjov, aut. st.",2,,0,0
L663D99,33,16910,"Kyjov, aut. st.",2,,0,0
L663D99,33,16911,"Hodonín, autobusové nádraží",2,,1,0
L911D99,33,16912,"Veselí nad Moravou, železniční stanice",2,,0,0
L911D99,33,16913,"Hodonín, autobusové nádraží",2,,1,0
L913D99,33,16914,"Čejč, náměstí",2,,0,0
L913D99,33,16915,"Hodonín, autobusové nádraží",2,,1,0
L913D99,33,16916,"Čejč, náměstí",2,,0,0
L913D99,33,16917,"Hodonín, autobusové nádraží",2,,1,0
L663D99,33,16918,"Dubňany, kostel",2,,0,0
L663D99,33,16919,"Hodonín, autobusové nádraží",2,,1,0
L913D99,33,16920,"Čejč, náměstí",2,893,0,0
L655D99,33,16921,"Násedlovice, mlýn",2,893,1,0
L655D99,33,16922,"Čejč, náměstí",2,894,0,0
L913D99,33,16923,"Hodonín, autobusové nádraží",2,894,1,0
L663D99,33,16924,"Dubňany, kostel",2,,0,0
L663D99,33,16925,"Hodonín, autobusové nádraží",2,,1,0
L663D99,33,16926,"Kyjov, aut. st.",2,,0,0
L663D99,33,16927,"Hodonín, autobusové nádraží",2,,1,0
L913D99,33,16928,"Hodonín, autobusové nádraží",2,,1,0
L556D99,33,16929,"Podivín, železniční stanice",2,,0,0
L556D99,33,16930,"Hodonín, autobusové nádraží",2,,1,0
L556D99,33,16931,"Podivín, železniční stanice",2,,0,0
L556D99,33,16932,"Hodonín, autobusové nádraží",2,,1,0
L556D99,33,16933,"Prušánky, obecní úřad",2,,0,0
L556D99,33,16934,"Hodonín, autobusové nádraží",2,,1,0
L663D99,33,16935,"Dubňany, kostel",2,,0,0
L663D99,33,16936,"Hodonín, autobusové nádraží",2,,1,0
L913D99,33,16937,"Čejč, náměstí",2,,0,0
L664D99,34,16938,"Kyjov, železniční stanice",2,,0,0
L671D99,34,16939,"Kyjov, Bohuslavice, železniční stanice",2,,1,0
L664D99,34,16940,"Hodonín, autobusové nádraží",2,,1,0
L664D99,34,16941,"Kyjov, aut. st.",2,,0,0
L664D99,34,16942,"Hodonín, autobusové nádraží",2,,1,0
L664D99,34,16943,"Kyjov, aut. st.",2,,0,0
L671D99,34,16944,"Kyjov, nemocnice",2,,0,0
L664D99,34,16945,"Hodonín, autobusové nádraží",2,,1,0
L664D99,34,16946,"Kyjov, aut. st.",2,,0,0
L671D99,34,16947,"Kyjov, nemocnice",2,,0,0
L671D99,34,16948,"Kyjov, Bohuslavice, železniční stanice",2,,1,0
L664D99,34,16949,"Hodonín, autobusové nádraží",2,,1,0
L663D99,34,16950,"Kyjov, aut. st.",2,,0,0
L664D99,34,16951,"Hodonín, autobusové nádraží",2,,1,0
L664D99,34,16952,"Hodonín, autobusové nádraží",1,,1,0
L664D99,34,16953,"Kyjov, aut. st.",1,,0,0
L671D99,34,16954,"Kyjov, Boršov, horní zastávka",1,,1,0
L664D99,34,16955,"Hodonín, autobusové nádraží",1,,1,0
L664D99,34,16956,"Kyjov, aut. st.",1,,0,0
L671D99,34,16957,"Kyjov, Bohuslavice, železniční stanice",1,,1,0
L664D99,34,16958,"Hodonín, autobusové nádraží",1,,1,0
L664D99,34,16959,"Kyjov, aut. st.",1,,0,0
L664D99,34,16960,"Hodonín, autobusové nádraží",1,,1,0
L664D99,34,16961,"Kyjov, aut. st.",1,,0,0
L666D99,33,16962,"Osvětimany",1,,0,0
L666D99,33,16963,"Kyjov, železniční stanice",1,,1,0
L666D99,33,16964,"Osvětimany",1,,0,0
L666D99,33,16965,"Kyjov, aut. st.",1,,1,0
L666D99,33,16966,"Osvětimany",1,,0,0
L666D99,33,16967,"Kyjov, aut. st.",1,,1,0
L666D99,33,16968,"Osvětimany",1,,0,0
L666D99,33,16969,"Kyjov, aut. st.",1,,1,0
L666D99,33,16970,"Osvětimany",1,,0,0
L666D99,33,16971,"Kyjov, aut. st.",1,,1,0
L666D99,33,16972,"Osvětimany",1,,0,0
L666D99,33,16973,"Kyjov, aut. st.",1,,1,0
L666D99,33,16974,"Osvětimany",1,,0,0
L666D99,33,16975,"Kyjov, železniční stanice",1,,1,0
L666D99,33,16976,"Osvětimany",1,,0,0
L666D99,33,16977,"Kyjov, aut. st.",1,,1,0
L666D99,33,16978,"Osvětimany",1,,0,0
L666D99,33,16979,"Kyjov, aut. st.",1,,1,0
L668D99,50,16980,"Kostelec, točna",1,895,1,0
L667D99,50,16981,"Kyjov, aut. st.",1,895,0,0
L667D99,50,16982,"Kostelec, točna",1,896,1,0
L668D99,50,16983,"Čeložnice",1,896,0,0
L668D99,50,16984,"Kostelec, točna",1,897,1,0
L667D99,50,16985,"Kyjov, aut. st.",1,897,0,0
L667D99,50,16986,"Kostelec, točna",1,898,1,0
L668D99,50,16987,"Čeložnice",1,898,0,0
L668D99,50,16988,"Kostelec, točna",1,899,1,0
L667D99,50,16989,"Kyjov, aut. st.",1,899,0,0
L667D99,50,16990,"Kostelec, točna",1,900,1,0
L668D99,50,16991,"Čeložnice",1,900,0,0
L668D99,50,16992,"Kostelec, točna",1,901,1,0
L667D99,50,16993,"Kyjov, aut. st.",1,901,0,0
L667D99,50,16994,"Kostelec, točna",1,902,1,0
L668D99,50,16995,"Čeložnice",1,902,0,0
L668D99,50,16996,"Kostelec, točna",1,903,1,0
L667D99,50,16997,"Kyjov, aut. st.",1,903,0,0
L667D99,50,16998,"Kostelec, točna",1,904,1,0
L668D99,50,16999,"Čeložnice",1,904,0,0
L668D99,50,17000,"Kostelec, točna",1,905,1,0
L667D99,50,17001,"Kyjov, aut. st.",1,905,0,0
L667D99,50,17002,"Kostelec, točna",1,906,1,0
L668D99,50,17003,"Čeložnice",1,906,0,0
L668D99,50,17004,"Kostelec, točna",1,907,1,0
L667D99,50,17005,"Kyjov, aut. st.",1,907,0,0
L667D99,50,17006,"Kostelec, točna",1,908,1,0
L668D99,50,17007,"Čeložnice",1,908,0,0
L668D99,50,17008,"Kostelec, točna",1,909,1,0
L667D99,50,17009,"Kyjov, aut. st.",1,909,0,0
L667D99,50,17010,"Kostelec, točna",1,910,1,0
L668D99,50,17011,"Čeložnice",1,910,0,0
L668D99,50,17012,"Kostelec, točna",1,911,1,0
L667D99,50,17013,"Kyjov, aut. st.",1,911,0,0
L667D99,50,17014,"Kostelec, točna",1,912,1,0
L668D99,50,17015,"Čeložnice",1,912,0,0
